date,home_team,away_team,elo_home_before,elo_away_before,elo_home_after,elo_away_after
2001-05-13,Lebanon,Pakistan,1523.07,1042.94,1527.41,1038.6
2001-05-13,Thailand,Sri Lanka,1613.18,1118.83,1617.14,1114.88
2001-05-15,Lebanon,Sri Lanka,1527.41,1114.88,1533.67,1108.62
2001-05-15,Martinique,Jamaica,1560.58,1647.18,1548.49,1659.28
2001-05-15,Thailand,Pakistan,1617.14,1038.6,1620.04,1035.7
2001-05-15,Trinidad and Tobago,Barbados,1714.82,1467.06,1724.59,1457.29
2001-05-16,Cuba,Suriname,1583.55,1455.06,1593.89,1444.72
2001-05-16,Haiti,Saint Kitts and Nevis,1528.7,1474.06,1555.71,1447.05
2001-05-17,Andalusia,Iraq,1530.11,1669.52,1554.14,1645.48
2001-05-17,Trinidad and Tobago,Jamaica,1724.59,1659.28,1735.46,1648.4
2001-05-17,Pakistan,Sri Lanka,1035.7,1108.62,1040.67,1103.66
2001-05-17,Martinique,Barbados,1548.49,1457.29,1566.33,1439.45
2001-05-17,Lebanon,Thailand,1533.67,1620.04,1512.17,1641.53
2001-05-18,Haiti,Suriname,1555.71,1444.72,1550.77,1449.67
2001-05-18,Saint Kitts and Nevis,Cuba,1447.05,1593.89,1453.44,1587.5
2001-05-18,Syria,Oman,1581.32,1494.42,1572.33,1503.41
2001-05-18,United Arab Emirates,Yemen,1545.65,1365.24,1555.72,1355.17
2001-05-19,Barbados,Jamaica,1439.45,1648.4,1432.05,1655.79
2001-05-19,Laos,Philippines,1077.41,938.22,1095.54,920.09
2001-05-19,Trinidad and Tobago,Martinique,1735.46,1566.33,1710.53,1591.27
2001-05-20,Tunisia,Ivory Coast,1733.33,1736.87,1730.14,1740.06
2001-05-20,Suriname,Saint Kitts and Nevis,1449.67,1453.44,1418.01,1485.09
2001-05-20,Lesotho,Eswatini,1316.27,1319.44,1327.35,1308.35
2001-05-20,Haiti,Cuba,1550.77,1587.5,1552.45,1585.81
2001-05-20,China PR,Cambodia,1757.89,1049.92,1758.8,1049.02
2001-05-20,India,Brunei,1338.73,944.17,1345.62,937.27
2001-05-22,Haiti,Martinique,1552.45,1591.27,1588.01,1555.71
2001-05-22,Singapore,New Zealand,1339.39,1660.4,1376.41,1623.38
2001-05-22,Trinidad and Tobago,Cuba,1710.53,1585.81,1723.38,1572.96
2001-05-23,Costa Rica,Belize,1740.08,1318.0,1745.26,1312.82
2001-05-23,El Salvador,Nicaragua,1567.09,1063.68,1570.01,1060.75
2001-05-23,Honduras,Panama,1775.41,1501.7,1747.71,1529.4
2001-05-24,Martinique,Cuba,1555.71,1572.96,1572.5,1556.17
2001-05-25,Oman,Syria,1503.41,1572.33,1541.37,1534.37
2001-05-25,Trinidad and Tobago,Haiti,1723.38,1588.01,1737.71,1573.68
2001-05-25,South Korea,Cameroon,1856.83,1778.48,1852.31,1783.01
2001-05-25,England,Mexico,1889.67,1814.89,1906.45,1798.11
2001-05-25,Guatemala,Belize,1600.9,1312.82,1590.02,1323.7
2001-05-25,El Salvador,Panama,1570.01,1529.4,1584.15,1515.26
2001-05-25,Honduras,Nicaragua,1747.71,1060.75,1748.62,1059.84
2001-05-26,Pakistan,Lebanon,1040.67,1512.17,1034.7,1518.14
2001-05-26,Philippines,Laos,920.09,1095.54,928.39,1087.23
2001-05-26,Thailand,Sri Lanka,1641.53,1103.66,1644.29,1100.9
2001-05-27,Costa Rica,Guatemala,1745.26,1590.02,1738.55,1596.73
2001-05-27,Honduras,El Salvador,1748.62,1584.15,1739.83,1592.94
2001-05-27,Indonesia,China PR,1520.77,1758.8,1502.55,1777.02
2001-05-27,Panama,Nicaragua,1515.26,1059.84,1519.6,1055.51
2001-05-28,Thailand,Pakistan,1644.29,1034.7,1646.4,1032.59
2001-05-28,Sri Lanka,Lebanon,1100.9,1518.14,1092.93,1526.11
2001-05-29,Germany,Slovakia,1917.63,1756.01,1926.4,1747.24
2001-05-30,El Salvador,Guatemala,1592.94,1596.73,1593.11,1596.56
2001-05-30,South Korea,France,1852.31,2123.12,1838.29,2137.14
2001-05-30,Mexico,Australia,1798.11,1876.04,1779.4,1894.74
2001-05-30,Panama,Costa Rica,1519.6,1738.55,1512.53,1745.62
2001-05-30,Sri Lanka,Pakistan,1092.93,1032.59,1122.74,1002.78
2001-05-30,Thailand,Lebanon,1646.4,1526.11,1635.49,1537.01
2001-05-31,Brazil,Cameroon,1952.94,1783.01,1966.06,1769.89
2001-05-31,Japan,Canada,1813.99,1663.2,1827.4,1649.79
2001-06-01,South Korea,Mexico,1838.29,1779.4,1849.43,1768.26
2001-06-01,Guatemala,Costa Rica,1596.56,1745.62,1630.27,1711.91
2001-06-01,Australia,France,1894.74,2137.14,1920.39,2111.5
2001-06-01,El Salvador,Panama,1593.11,1512.53,1589.47,1516.18
2001-06-01,Algeria,Angola,1582.88,1640.53,1600.87,1622.54
2001-06-02,Northern Ireland,Bulgaria,1492.32,1723.15,1479.8,1735.68
2001-06-02,Paraguay,Chile,1859.92,1655.11,1868.91,1646.11
2001-06-02,Peru,Ecuador,1708.62,1763.96,1684.99,1787.59
2001-06-02,Romania,Hungary,1782.6,1655.27,1801.67,1636.2
2001-06-02,Russia,Serbia,1838.02,1831.85,1834.18,1835.7
2001-06-02,Slovenia,Luxembourg,1655.26,1119.82,1657.65,1117.43
2001-06-02,Spain,Bosnia and Herzegovina,1945.17,1590.09,1952.61,1582.66
2001-06-02,Sweden,Slovakia,1839.98,1747.24,1861.97,1725.25
2001-06-02,Turkey,Azerbaijan,1714.92,1266.6,1719.44,1262.08
2001-06-02,Uganda,Togo,1493.69,1525.69,1461.29,1558.08
2001-06-02,Ukraine,Norway,1661.73,1746.84,1664.15,1744.42
2001-06-02,Wales,Poland,1541.0,1809.49,1530.38,1820.11
2001-06-02,Zambia,Namibia,1523.66,1412.69,1516.04,1420.3
2001-06-02,North Macedonia,Moldova,1502.46,1395.42,1492.29,1405.59
2001-06-02,Liechtenstein,Israel,1155.62,1659.93,1149.89,1665.66
2001-06-02,Nigeria,Madagascar,1715.03,1466.46,1720.39,1461.11
2001-06-02,Japan,Cameroon,1827.4,1769.89,1844.2,1753.09
2001-06-02,Armenia,Belarus,1445.88,1488.84,1445.39,1489.33
2001-06-02,Belgium,Latvia,1811.56,1402.59,1816.34,1397.8
2001-06-02,Canada,Brazil,1649.79,1966.06,1661.33,1954.52
2001-06-02,Croatia,San Marino,1877.39,1140.48,1878.41,1139.46
2001-06-02,Kenya,Morocco,1504.07,1770.27,1513.8,1760.54
2001-06-02,Estonia,Netherlands,1462.78,2001.64,1458.71,2005.71
2001-06-02,Faroe Islands,Switzerland,1306.66,1680.54,1300.22,1686.98
2001-06-02,Denmark,Czech Republic,1825.9,1886.13,1850.6,1861.42
2001-06-02,Gabon,Tunisia,1536.6,1730.14,1543.48,1723.25
2001-06-02,Georgia,Italy,1548.99,2015.55,1544.99,2019.55
2001-06-02,Greece,Albania,1687.2,1527.16,1698.24,1516.13
2001-06-02,Iceland,Malta,1611.88,1220.96,1618.04,1214.81
2001-06-02,Republic of Ireland,Portugal,1841.42,1989.01,1847.99,1982.44
2001-06-02,Finland,Germany,1637.57,1926.4,1651.88,1912.09
2001-06-03,Guatemala,Panama,1630.27,1516.18,1646.66,1499.79
2001-06-03,Libya,Ivory Coast,1483.11,1740.06,1468.76,1754.41
2001-06-03,Liberia,South Africa,1593.75,1748.78,1598.91,1743.61
2001-06-03,Lesotho,DR Congo,1327.35,1537.89,1334.95,1530.29
2001-06-03,South Korea,Australia,1849.43,1920.39,1866.4,1903.43
2001-06-03,Gambia,Senegal,1378.01,1650.5,1385.24,1643.27
2001-06-03,Zimbabwe,Ghana,1586.89,1561.61,1565.54,1582.96
2001-06-03,Costa Rica,El Salvador,1711.91,1589.47,1706.49,1594.88
2001-06-03,Egypt,Sudan,1746.65,1492.54,1751.86,1487.34
2001-06-03,Congo,Mauritius,1507.33,1376.96,1498.94,1385.36
2001-06-03,Burundi,Burkina Faso,1483.8,1494.1,1481.8,1496.11
2001-06-03,Bolivia,Venezuela,1597.69,1432.71,1619.28,1411.12
2001-06-03,Argentina,Colombia,2004.7,1805.87,2020.89,1789.68
2001-06-03,France,Mexico,2111.5,1768.26,2119.29,1760.46
2001-06-04,Solomon Islands,Cook Islands,1606.83,1328.15,1622.9,1312.08
2001-06-04,Vanuatu,Tahiti,1424.51,1593.77,1398.21,1620.07
2001-06-04,Cameroon,Canada,1753.09,1661.33,1770.9,1643.53
2001-06-04,Japan,Brazil,1844.2,1954.52,1846.95,1951.77
2001-06-06,Latvia,Croatia,1397.8,1878.41,1394.09,1882.12
2001-06-06,Turkey,North Macedonia,1719.44,1492.29,1703.53,1508.2
2001-06-06,Switzerland,Slovenia,1686.98,1657.65,1657.59,1687.04
2001-06-06,Sweden,Moldova,1861.97,1405.59,1866.9,1400.65
2001-06-06,San Marino,Belgium,1139.46,1816.34,1137.24,1818.56
2001-06-06,Portugal,Cyprus,1982.44,1532.45,1987.56,1527.34
2001-06-06,Norway,Belarus,1744.42,1489.33,1727.49,1506.26
2001-06-06,Ukraine,Wales,1664.15,1530.38,1652.52,1542.01
2001-06-06,Luxembourg,Russia,1117.43,1834.18,1116.41,1835.19
2001-06-06,Lithuania,Romania,1406.3,1801.67,1400.52,1807.45
2001-06-06,Israel,Spain,1665.66,1952.61,1679.88,1938.38
2001-06-06,New Zealand,Tahiti,1623.38,1620.07,1664.07,1579.38
2001-06-06,Hungary,Georgia,1636.2,1544.99,1662.01,1519.18
2001-06-06,Greece,England,1698.24,1906.45,1677.58,1927.1
2001-06-06,Faroe Islands,Serbia,1300.22,1835.7,1294.68,1841.23
2001-06-06,Estonia,Republic of Ireland,1458.71,1847.99,1449.77,1856.93
2001-06-06,Denmark,Malta,1850.6,1214.81,1851.51,1213.9
2001-06-06,Czech Republic,Northern Ireland,1861.42,1479.8,1866.96,1474.26
2001-06-06,Cook Islands,Vanuatu,1312.08,1398.21,1275.74,1434.55
2001-06-06,Azerbaijan,Slovakia,1262.08,1725.25,1327.97,1659.36
2001-06-06,Armenia,Poland,1445.39,1820.11,1462.98,1802.53
2001-06-06,Albania,Germany,1516.13,1912.09,1507.48,1920.73
2001-06-06,Iceland,Bulgaria,1618.04,1735.68,1622.65,1731.06
2001-06-07,France,Brazil,2119.29,1951.77,2128.12,1942.94
2001-06-07,Japan,Australia,1846.95,1903.43,1863.25,1887.13
2001-06-07,United States,Ecuador,1894.11,1787.59,1888.7,1793.0
2001-06-08,Vanuatu,Solomon Islands,1434.55,1622.9,1410.29,1647.16
2001-06-08,New Zealand,Cook Islands,1664.07,1275.74,1669.42,1270.39
2001-06-09,Australia,Brazil,1887.13,1942.94,1905.68,1924.39
2001-06-10,Angola,Mauritius,1622.54,1385.36,1627.68,1380.22
2001-06-10,Jamaica,Cuba,1655.79,1556.17,1669.1,1542.86
2001-06-10,Japan,France,1863.25,2128.12,1856.05,2135.32
2001-06-10,Kenya,Egypt,1513.8,1751.86,1520.12,1745.54
2001-06-10,Panama,Trinidad and Tobago,1499.79,1737.71,1506.11,1731.4
2001-06-10,Sierra Leone,Gambia,1446.23,1385.24,1442.28,1389.2
2001-06-11,Cook Islands,Tahiti,1270.39,1579.38,1256.52,1593.25
2001-06-11,New Zealand,Solomon Islands,1669.42,1647.16,1707.58,1609.0
2001-06-13,New Zealand,Vanuatu,1707.58,1410.29,1719.03,1398.83
2001-06-13,Tahiti,Solomon Islands,1593.25,1609.0,1630.88,1571.37
2001-06-16,Trinidad and Tobago,Honduras,1731.4,1739.83,1691.11,1780.11
2001-06-16,Namibia,Nigeria,1420.3,1720.39,1410.19,1730.5
2001-06-16,Morocco,Gabon,1760.54,1543.48,1731.57,1572.46
2001-06-16,Mauritius,Liberia,1380.22,1598.91,1365.71,1613.41
2001-06-16,Mexico,Costa Rica,1760.46,1706.49,1729.49,1737.47
2001-06-16,Madagascar,Zambia,1461.11,1516.04,1443.76,1533.39
2001-06-16,Jamaica,United States,1669.1,1888.7,1679.96,1877.83
2001-06-17,Angola,Burundi,1627.68,1481.8,1636.29,1473.19
2001-06-17,Burkina Faso,Algeria,1496.11,1600.87,1516.46,1580.52
2001-06-17,DR Congo,Zimbabwe,1530.29,1565.54,1547.14,1548.68
2001-06-17,Ghana,Lesotho,1582.96,1334.95,1591.01,1326.9
2001-06-17,Ivory Coast,Egypt,1754.41,1745.54,1751.46,1748.49
2001-06-17,South Africa,Congo,1743.61,1498.94,1731.47,1511.08
2001-06-17,Sudan,Libya,1487.34,1468.76,1501.51,1454.59
2001-06-17,Togo,Senegal,1558.08,1643.27,1577.46,1623.89
2001-06-17,Tunisia,Kenya,1723.25,1520.12,1734.89,1508.49
2001-06-20,Costa Rica,Jamaica,1737.47,1679.96,1754.27,1663.16
2001-06-20,Honduras,Mexico,1780.11,1729.49,1805.97,1703.63
2001-06-20,New Zealand,Australia,1719.03,1905.68,1696.5,1928.2
2001-06-20,United States,Trinidad and Tobago,1877.83,1691.11,1892.51,1676.44
2001-06-21,Malaysia,Bahrain,1440.83,1515.98,1418.56,1538.24
2001-06-21,Slovakia,Bosnia and Herzegovina,1659.36,1582.66,1639.88,1602.13
2001-06-23,Bahrain,Bosnia and Herzegovina,1538.24,1602.13,1525.15,1615.22
2001-06-23,Malaysia,Slovakia,1418.56,1639.88,1405.52,1652.92
2001-06-23,Bermuda,Trinidad and Tobago,1457.89,1676.44,1443.81,1690.51
2001-06-24,Australia,New Zealand,1928.2,1696.5,1942.06,1682.64
2001-06-24,Belize,Cuba,1323.7,1542.86,1342.28,1524.27
2001-06-24,Lesotho,Zambia,1326.9,1533.39,1317.66,1542.64
2001-06-25,Bahrain,Slovakia,1525.15,1652.92,1557.6,1620.47
2001-06-25,Malaysia,Bosnia and Herzegovina,1405.52,1615.22,1412.4,1608.35
2001-06-26,India,Uzbekistan,1345.62,1600.53,1339.63,1606.53
2001-06-28,Bahrain,Uzbekistan,1557.6,1606.53,1536.96,1627.17
2001-06-28,Paraguay,Serbia,1868.91,1841.23,1891.0,1819.14
2001-06-29,Libya,Angola,1454.59,1636.29,1463.27,1627.61
2001-06-30,Bosnia and Herzegovina,Uzbekistan,1608.35,1627.17,1593.21,1642.3
2001-06-30,Greenland,Tibet,1385.24,1500.0,1414.78,1470.46
2001-06-30,Morocco,Egypt,1731.57,1748.49,1753.29,1726.77
2001-06-30,Namibia,Algeria,1410.19,1580.52,1378.18,1612.53
2001-06-30,Trinidad and Tobago,Jamaica,1690.51,1663.16,1661.25,1692.42
2001-07-01,Mexico,United States,1703.63,1892.51,1736.75,1859.4
2001-07-01,Uruguay,Brazil,1770.77,1924.39,1801.72,1893.44
2001-07-01,Malawi,Eswatini,1353.26,1308.35,1349.85,1311.76
2001-07-01,Tunisia,Congo,1734.89,1511.08,1751.34,1494.63
2001-07-01,Liberia,Ghana,1613.41,1591.01,1584.48,1619.94
2001-07-01,Sudan,Nigeria,1501.51,1730.5,1476.26,1755.75
2001-07-01,Ivory Coast,Madagascar,1751.46,1443.76,1762.32,1432.89
2001-07-01,Burkina Faso,South Africa,1516.46,1731.47,1527.07,1720.86
2001-07-01,Cameroon,Togo,1770.9,1577.46,1785.12,1563.23
2001-07-01,Japan,Paraguay,1856.05,1891.0,1879.01,1868.04
2001-07-01,Honduras,Costa Rica,1805.97,1754.27,1775.14,1785.1
2001-07-02,El Salvador,Ecuador,1594.88,1793.0,1588.68,1799.2
2001-07-03,Latvia,Estonia,1394.09,1449.77,1418.48,1425.37
2001-07-04,Estonia,Lithuania,1425.37,1400.52,1395.37,1430.52
2001-07-04,Japan,Serbia,1879.01,1819.14,1890.11,1808.03
2001-07-05,Latvia,Lithuania,1418.48,1430.52,1443.43,1405.57
2001-07-07,Honduras,Ecuador,1775.14,1799.2,1776.02,1798.31
2001-07-08,Zimbabwe,Eswatini,1548.68,1311.76,1553.83,1306.62
2001-07-08,Jersey,Orkney,1670.17,1500.0,1687.64,1482.53
2001-07-08,Isle of Wight,Greenland,1645.36,1414.78,1636.07,1424.08
2001-07-08,Isle of Man,Falkland Islands,1474.51,1500.0,1504.26,1470.25
2001-07-08,Ynys Môn,Saare County,1601.59,1394.21,1614.62,1381.18
2001-07-09,Saare County,Shetland,1381.18,1414.35,1366.7,1428.82
2001-07-09,Orkney,Gibraltar,1482.53,1505.13,1460.09,1527.57
2001-07-09,Greenland,Rhodes,1424.08,1540.19,1407.81,1556.45
2001-07-09,Guernsey,Falkland Islands,1628.67,1470.25,1644.72,1454.2
2001-07-10,Isle of Man,Guernsey,1504.26,1644.72,1492.33,1656.64
2001-07-10,Rhodes,Isle of Wight,1556.45,1636.07,1534.76,1657.76
2001-07-10,Jersey,Gibraltar,1687.64,1527.57,1696.75,1518.46
2001-07-10,Singapore,Saudi Arabia,1376.41,1808.27,1371.94,1812.74
2001-07-10,Ynys Môn,Shetland,1614.62,1428.82,1606.79,1436.65
2001-07-11,Colombia,Venezuela,1789.68,1411.12,1795.31,1405.49
2001-07-11,Ecuador,Chile,1798.31,1646.11,1739.01,1705.42
2001-07-12,Isle of Wight,Guernsey,1657.76,1656.64,1641.71,1672.69
2001-07-12,Gibraltar,Shetland,1518.46,1436.65,1536.91,1418.2
2001-07-12,Isle of Man,Rhodes,1492.33,1534.76,1467.81,1559.28
2001-07-12,Ynys Môn,Jersey,1606.79,1696.75,1610.84,1692.7
2001-07-12,Saare County,Orkney,1366.7,1460.09,1386.9,1439.89
2001-07-12,Peru,Paraguay,1684.99,1868.04,1696.58,1856.45
2001-07-12,Brazil,Mexico,1893.44,1736.75,1859.29,1770.89
2001-07-12,Greenland,Falkland Islands,1407.81,1454.2,1444.06,1417.96
2001-07-13,Bolivia,Uruguay,1619.28,1801.72,1606.84,1814.16
2001-07-13,Egypt,Namibia,1726.77,1378.18,1735.56,1369.39
2001-07-13,Honduras,Costa Rica,1776.02,1785.1,1752.65,1808.47
2001-07-13,Orkney,Falkland Islands,1439.89,1417.96,1410.12,1447.72
2001-07-13,Greenland,Saare County,1444.06,1386.9,1464.15,1366.82
2001-07-13,Isle of Man,Shetland,1467.81,1418.2,1463.34,1422.66
2001-07-13,Gibraltar,Rhodes,1536.91,1559.28,1562.45,1533.74
2001-07-13,Isle of Wight,Jersey,1641.71,1692.7,1621.21,1713.2
2001-07-13,Guernsey,Ynys Môn,1672.69,1610.84,1669.88,1613.66
2001-07-14,Sierra Leone,Liberia,1442.28,1584.48,1424.5,1602.26
2001-07-14,Senegal,Morocco,1623.89,1753.29,1653.28,1723.9
2001-07-14,South Africa,Malawi,1720.86,1349.85,1726.72,1343.99
2001-07-14,Colombia,Ecuador,1795.31,1739.01,1812.19,1722.13
2001-07-14,Chile,Venezuela,1705.42,1405.49,1712.66,1398.24
2001-07-14,Monaco,Tibet,1476.74,1470.46,1489.31,1457.89
2001-07-14,Zambia,Cameroon,1542.64,1785.12,1554.72,1773.04
2001-07-15,Togo,Libya,1563.23,1463.27,1584.59,1441.91
2001-07-15,Zimbabwe,Burkina Faso,1553.83,1527.07,1572.61,1508.29
2001-07-15,Paraguay,Mexico,1856.45,1770.89,1850.66,1776.69
2001-07-15,Ghana,Sudan,1619.94,1476.26,1631.79,1464.4
2001-07-15,DR Congo,Tunisia,1547.14,1751.34,1522.65,1775.83
2001-07-15,Congo,Ivory Coast,1494.63,1762.32,1507.97,1748.98
2001-07-15,Brazil,Peru,1859.29,1696.58,1879.56,1676.31
2001-07-16,Honduras,Bolivia,1752.65,1606.84,1774.37,1585.12
2001-07-16,Uruguay,Costa Rica,1814.16,1808.47,1813.77,1808.87
2001-07-17,Colombia,Chile,1812.19,1712.66,1833.59,1691.27
2001-07-17,Ecuador,Venezuela,1722.13,1398.24,1735.01,1385.36
2001-07-18,Brazil,Paraguay,1879.56,1850.66,1912.58,1817.65
2001-07-18,Peru,Mexico,1676.31,1776.69,1707.05,1745.94
2001-07-19,Honduras,Uruguay,1774.37,1813.77,1801.08,1787.06
2001-07-19,Malaysia,Saudi Arabia,1412.4,1812.74,1406.39,1818.76
2001-07-19,Bolivia,Costa Rica,1585.12,1808.87,1564.36,1829.62
2001-07-20,Cuba,Jamaica,1524.27,1692.42,1528.47,1688.23
2001-07-21,Algeria,Egypt,1612.53,1735.56,1617.5,1730.59
2001-07-21,Malawi,South Africa,1343.99,1726.72,1371.88,1698.82
2001-07-21,Namibia,Senegal,1369.39,1653.28,1349.57,1673.1
2001-07-22,Bosnia and Herzegovina,Iran,1593.21,1793.87,1598.44,1788.64
2001-07-22,Chile,Mexico,1691.27,1745.94,1660.89,1776.32
2001-07-22,Uruguay,Costa Rica,1787.06,1829.62,1813.99,1802.7
2001-07-23,Saudi Arabia,North Korea,1818.76,1549.42,1823.24,1544.94
2001-07-23,Brazil,Honduras,1912.58,1801.08,1865.4,1848.25
2001-07-23,Colombia,Peru,1833.59,1707.05,1855.91,1684.73
2001-07-24,North Macedonia,Qatar,1508.2,1692.01,1501.6,1698.61
2001-07-25,Mexico,Uruguay,1776.32,1813.99,1802.91,1787.4
2001-07-26,Colombia,Honduras,1855.91,1848.25,1885.99,1818.17
2001-07-27,Jamaica,Martinique,1688.23,1572.5,1683.09,1577.64
2001-07-27,Libya,Zambia,1441.91,1554.72,1412.35,1584.28
2001-07-28,Malawi,Zimbabwe,1371.88,1572.61,1357.68,1586.81
2001-07-28,Saint Kitts and Nevis,Martinique,1485.09,1577.64,1512.02,1550.72
2001-07-29,Sudan,Sierra Leone,1464.4,1424.5,1495.77,1393.13
2001-07-29,Panama,Cuba,1506.11,1528.47,1504.84,1529.74
2001-07-29,Nigeria,Ghana,1755.75,1631.79,1778.32,1609.23
2001-07-29,Madagascar,Congo,1432.89,1507.97,1458.62,1482.24
2001-07-29,Oman,Iraq,1541.37,1645.48,1556.15,1630.7
2001-07-29,Colombia,Mexico,1885.99,1802.91,1901.22,1787.68
2001-07-29,Angola,Togo,1627.61,1584.59,1621.33,1590.87
2001-07-29,Uruguay,Honduras,1787.4,1818.17,1789.52,1816.05
2001-07-29,Ivory Coast,DR Congo,1748.98,1522.65,1709.11,1562.52
2001-07-30,Saint Kitts and Nevis,Jamaica,1512.02,1683.09,1517.38,1677.73
2001-08-01,Grenada,Jamaica,1416.93,1677.73,1446.53,1648.12
2001-08-01,Qatar,Iran,1698.61,1788.64,1712.88,1774.38
2001-08-01,Saudi Arabia,North Macedonia,1823.24,1501.6,1813.14,1511.71
2001-08-02,United Arab Emirates,Iraq,1555.72,1630.7,1556.64,1629.78
2001-08-03,China PR,North Korea,1777.02,1544.94,1768.43,1553.52
2001-08-03,Kuwait,Trinidad and Tobago,1682.61,1661.25,1681.82,1662.04
2001-08-04,Colombia,Liberia,1901.22,1602.26,1905.11,1598.37
2001-08-05,Saudi Arabia,Qatar,1813.14,1712.88,1795.12,1730.89
2001-08-05,Kuwait,North Korea,1681.82,1553.52,1677.3,1558.04
2001-08-05,Cuba,Panama,1529.74,1504.84,1542.34,1492.23
2001-08-05,China PR,Trinidad and Tobago,1768.43,1662.04,1781.38,1649.09
2001-08-08,Iran,Oman,1774.38,1556.15,1782.26,1548.26
2001-08-08,United Arab Emirates,Saudi Arabia,1556.64,1795.12,1551.46,1800.3
2001-08-09,Brazil,Panama,1865.4,1492.23,1869.52,1488.11
2001-08-10,Iran,Bosnia and Herzegovina,1782.26,1598.44,1792.83,1587.87
2001-08-10,Qatar,Bahrain,1730.89,1536.96,1723.14,1544.71
2001-08-13,Singapore,Thailand,1371.94,1635.49,1360.35,1647.08
2001-08-14,Chile,Bolivia,1660.89,1564.36,1651.32,1573.92
2001-08-14,Venezuela,Uruguay,1385.36,1789.52,1449.06,1725.81
2001-08-15,Lithuania,Israel,1405.57,1679.88,1400.05,1685.4
2001-08-15,Luxembourg,Georgia,1116.41,1519.18,1111.22,1524.38
2001-08-15,Norway,Turkey,1727.49,1703.53,1724.81,1706.22
2001-08-15,Portugal,Moldova,1987.56,1400.65,1988.67,1399.53
2001-08-15,Sweden,South Africa,1866.9,1698.82,1876.84,1688.89
2001-08-15,Serbia,Faroe Islands,1808.03,1294.68,1810.74,1291.98
2001-08-15,Slovakia,Iran,1620.47,1792.83,1612.0,1801.3
2001-08-15,Slovenia,Romania,1687.04,1807.45,1689.6,1804.89
2001-08-15,Latvia,Ukraine,1443.43,1652.52,1436.12,1659.84
2001-08-15,Russia,Greece,1835.19,1677.58,1828.34,1684.43
2001-08-15,Republic of Ireland,Croatia,1856.93,1882.12,1856.02,1883.04
2001-08-15,Japan,Australia,1890.11,1942.06,1912.64,1919.54
2001-08-15,Hungary,Germany,1662.01,1920.73,1651.65,1931.09
2001-08-15,France,Denmark,2135.32,1851.51,2138.59,1848.24
2001-08-15,Finland,Belgium,1651.88,1818.56,1681.54,1788.91
2001-08-15,Estonia,Cyprus,1395.37,1527.34,1400.93,1521.78
2001-08-15,England,Netherlands,1927.1,2005.71,1909.48,2023.34
2001-08-15,Ecuador,Argentina,1735.01,2020.89,1720.28,2035.62
2001-08-15,Czech Republic,South Korea,1866.96,1866.4,1888.86,1844.5
2001-08-15,Bulgaria,North Macedonia,1731.06,1511.71,1735.54,1507.23
2001-08-15,Brazil,Paraguay,1869.52,1817.65,1895.26,1791.91
2001-08-15,Bosnia and Herzegovina,Malta,1587.87,1213.9,1590.94,1210.82
2001-08-15,Austria,Switzerland,1749.42,1657.59,1731.66,1675.35
2001-08-15,Iceland,Poland,1622.65,1802.53,1627.22,1797.95
2001-08-16,Qatar,Oman,1723.14,1548.26,1709.47,1561.94
2001-08-16,Colombia,Peru,1905.11,1684.73,1865.47,1724.37
2001-08-17,Iraq,Thailand,1629.78,1647.08,1673.28,1603.58
2001-08-17,Saudi Arabia,Bahrain,1800.3,1544.71,1783.35,1561.66
2001-08-17,United Arab Emirates,Uzbekistan,1551.46,1642.3,1598.37,1595.39
2001-08-18,Zambia,Angola,1584.28,1621.33,1583.69,1621.93
2001-08-23,Bahrain,Iraq,1561.66,1673.28,1603.98,1630.96
2001-08-23,Mexico,Liberia,1787.68,1598.37,1792.84,1593.22
2001-08-24,Iran,Saudi Arabia,1801.3,1783.35,1830.35,1754.3
2001-08-25,China PR,United Arab Emirates,1781.38,1598.37,1798.79,1580.96
2001-08-25,Malawi,Zimbabwe,1357.68,1586.81,1345.07,1599.43
2001-08-26,Uzbekistan,Qatar,1595.39,1709.47,1623.76,1681.09
2001-08-31,Saudi Arabia,Iraq,1754.3,1630.96,1770.12,1615.14
2001-08-31,United Arab Emirates,Qatar,1580.96,1681.09,1550.12,1711.93
2001-08-31,Oman,China PR,1561.94,1798.79,1543.63,1817.1
2001-09-01,Switzerland,Serbia,1675.35,1810.74,1657.13,1828.96
2001-09-01,Wales,Armenia,1542.01,1462.98,1533.48,1471.5
2001-09-01,United States,Honduras,1859.4,1816.05,1829.1,1846.35
2001-09-01,Trinidad and Tobago,Costa Rica,1649.09,1802.7,1623.52,1828.27
2001-09-01,Thailand,Iran,1603.58,1830.35,1614.84,1819.09
2001-09-01,Spain,Austria,1938.38,1731.66,1956.21,1713.83
2001-09-01,Slovenia,Russia,1689.6,1828.34,1719.6,1798.34
2001-09-01,Slovakia,Turkey,1612.0,1706.22,1591.04,1727.18
2001-09-01,Scotland,Croatia,1756.85,1883.04,1762.03,1877.86
2001-09-01,Moldova,Azerbaijan,1399.53,1327.97,1423.43,1304.08
2001-09-01,Malta,Bulgaria,1210.82,1735.54,1206.43,1739.94
2001-09-01,North Macedonia,Sweden,1507.23,1876.84,1500.65,1883.42
2001-09-01,Poland,Norway,1797.95,1724.81,1825.66,1697.1
2001-09-01,Republic of Ireland,Netherlands,1856.02,2023.34,1887.83,1991.53
2001-09-01,Albania,Finland,1507.48,1681.54,1483.82,1705.2
